Name,Transliteration,Meaning,Gender,Language
Motheo,,Foundation,Female,Tswana
Thalefang,,One who takes action,Female,Tswana
Pelo,,Heart,Female,Tswana
Rorisang,,Praise,Female,Tswana
Bontle,,Beauty,Female,Tswana
Ratanang,,Loving each other,Female,Tswana
Phenyo,,Victory,Female,Tswana
Galaletsang,,Let them be praised,Female,Tswana
Tiro,,Work,Female,Tswana
Tshenolo,,Revelation,Female,Tswana
Kealeboga,,I am thankful,Female,Tswana
Lorato,,Love,Female,Tswana
Motshabi,,The protector,Female,Tswana
Lesedi,,Light,Female,Tswana
Kearabile,,God has answered,Female,Tswana
Motshewa,,Survivor,Female,Tswana
Phatsimo,,Illumination,Female,Tswana
Lehumo,,Wealth,Female,Tswana
Masego,,Blessings,Female,Tswana
Neo,,Gift,Female,Tswana
Atlegang,,Prosper,Female,Tswana
Thato,,Desire,Female,Tswana
Ditiro,,Works,Female,Tswana
Leruo,,Wealth,Female,Tswana
Tseleng,,Path,Female,Tswana
Tshidiso,,Consolation,Female,Tswana
Pula,,Rain,Female,Tswana
Tsheole,,Rest,Female,Tswana
Kgalalelo,,Glory,Female,Tswana
Lebogang,,Be thankful,Female,Tswana
Thalefang,,The one who acts,Female,Tswana
Phenyo,,Victory,Female,Tswana
Goitsemodimo,,God knows,Female,Tswana
Kelebogile,,I am thankful,Female,Tswana
Rethabile,,We are happy,Female,Tswana
Lorato,,Love,Female,Tswana
Tumisang,,Give thanks,Female,Tswana
Palesa,,Flower,Female,Tswana
Keitumetse,,I am satisfied,Female,Tswana
Bonolo,,Kindness,Female,Tswana
Ditiro,,Good deeds,Female,Tswana
Puseletso,,Rebirth,Female,Tswana
Moipone,,I am thankful,Female,Tswana
Atlegang,,Success,Female,Tswana
Thabang,,Be happy,Female,Tswana
Kgalalelo,,Glory,Female,Tswana
Galaletsang,,Let them be praised,Female,Tswana
Boipelo,,My heart,Female,Tswana
Lesego,,Blessing,Female,Tswana
Keneilwe,,Given,Female,Tswana
Kgaugelo,,Mercy,Female,Tswana
Tshiamo,,Goodness,Female,Tswana
Neo,,Gift,Female,Tswana
Boikanyo,,Confidence,Female,Tswana
Tlotliso,,Praise,Female,Tswana
Tebatso,,Remembrance,Female,Tswana
Omphile,,Given by God,Female,Tswana
Tsholofelo,,Hope,Female,Tswana
Олександр,Oleksandr,Defender of the people,Male,Ukrainian
Дмитро,Dmytro,Earth-lover,Male,Ukrainian
Максим,Maksym,The greatest,Male,Ukrainian
Іван,Ivan,God is gracious,Male,Ukrainian
Андрій,Andriy,"Manly, brave",Male,Ukrainian
Богдан,Bohdan,Given by God,Male,Ukrainian
Володимир,Volodymyr,Great ruler,Male,Ukrainian
Сергій,Serhiy,"Protector, servant",Male,Ukrainian
Микола,Mykola,Victory of the people,Male,Ukrainian
Артем,Artem,"Safe, unharmed",Male,Ukrainian
Юрій,Yuriy,Farmer,Male,Ukrainian
Олег,Oleh,"Holy, sacred",Male,Ukrainian
Віталій,Vitaliy,Full of life,Male,Ukrainian
Павло,Pavlo,"Small, humble",Male,Ukrainian
Ігор,Ihor,Warrior of peace,Male,Ukrainian
Вадим,Vadym,Ruler,Male,Ukrainian
Євген,Yevhen,"Noble, well-born",Male,Ukrainian
Роман,Roman,Citizen of Rome,Male,Ukrainian
Кирило,Kyrylo,Lordly,Male,Ukrainian
Олексій,Oleksiy,Defender,Male,Ukrainian
Захар,Zakhar,God has remembered,Male,Ukrainian
Данило,Danylo,God is my judge,Male,Ukrainian
Мирослав,Myroslav,Peace and glory,Male,Ukrainian
Опанас,Opanas,Immortal,Male,Ukrainian
Степан,Stepan,"Crown, garland",Male,Ukrainian
Любомир,Lyubomyr,Love and peace,Male,Ukrainian
Богуслав,Bohuslav,Glorious God,Male,Ukrainian
Михайло,Mykhailo,Who is like God?,Male,Ukrainian
Назар,Nazar,Consecrated,Male,Ukrainian
Василь,Vasyl,"Royal, kingly",Male,Ukrainian
Петро,Petro,"Rock, stone",Male,Ukrainian
Григорій,Hryhoriy,"Watchful, alert",Male,Ukrainian
Тимофій,Tymofiy,Honoring God,Male,Ukrainian
Валентин,Valentyn,"Strong, healthy",Male,Ukrainian
Едуард,Eduard,Wealthy guardian,Male,Ukrainian
Антон,Anton,Priceless,Male,Ukrainian
Леонід,Leonid,Lion-like,Male,Ukrainian
Всеволод,Vsevolod,Ruler of all,Male,Ukrainian
Святослав,Sviatoslav,Holy glory,Male,Ukrainian
Онуфрій,Onufriy,Defender of peace,Male,Ukrainian
Костянтин,Kostiantyn,"Steadfast, constant",Male,Ukrainian
Владислав,Vladyslav,Glory of the ruler,Male,Ukrainian
Арсен,Arsen,"Virile, strong",Male,Ukrainian
Давид,Davyd,Beloved,Male,Ukrainian
Демид,Demyd,Earth-lover,Male,Ukrainian
Гнат,Hnat,"Fire, burning",Male,Ukrainian
Ярослав,Yaroslav,Fierce and glorious,Male,Ukrainian
Рустам,Rustam,"Tall, mighty",Male,Ukrainian
Денис,Denys,Follower of Dionysus,Male,Ukrainian
Захарій,Zakhariy,God remembers,Male,Ukrainian
Леонтій,Leontiy,Lion,Male,Ukrainian
Альберт,Albert,"Noble, bright",Male,Ukrainian
Федір,Fedir,God's gift,Male,Ukrainian
Радомир,Radomyr,Joyful peace,Male,Ukrainian
Юстин,Yustyn,"Just, fair",Male,Ukrainian
Ілля,Illia,The Lord is my God,Male,Ukrainian
Антін,Antin,"Priceless, inestimable",Male,Ukrainian
Святогор,Sviatohor,Sacred mountain,Male,Ukrainian
Єлисей,Yelysey,God is salvation,Male,Ukrainian
В'ячеслав,Vyacheslav,Greater glory,Male,Ukrainian
Адам,Adam,"Man, earth",Male,Ukrainian
Аркадій,Arkadiy,"Of Arcadia, peaceful region",Male,Ukrainian
Еней,Eney,Praised,Male,Ukrainian
Рустік,Rustyk,"Strong, vigorous",Male,Ukrainian
Андріан,Andrian,"Manly, brave",Male,Ukrainian
Борислав,Boryslav,Fighting for glory,Male,Ukrainian
Дамір,Damir,"Iron, hard",Male,Ukrainian
Тихон,Tykhon,"Fortunate, blessed",Male,Ukrainian
Єгор,Yehor,Farmer,Male,Ukrainian
Владлен,Vladlen,Ruler of the people,Male,Ukrainian
Микита,Mykyta,Conqueror,Male,Ukrainian
Родіон,Rodion,Song of the hero,Male,Ukrainian
Іванко,Ivanko,God is gracious,Male,Ukrainian
Остап,Ostap,"Steadfast, firm",Male,Ukrainian
Нестор,Nestor,"Homecoming, return",Male,Ukrainian
Карпо,Karpo,Fruitful,Male,Ukrainian
Феодосій,Feodosiy,Given by God,Male,Ukrainian
Станіслав,Stanislav,Glorious stand,Male,Ukrainian
Ізяслав,Iziaslav,Spreading glory,Male,Ukrainian
Аскольд,Askold,Golden voice,Male,Ukrainian
Севастьян,Sevastyan,"Revered, august",Male,Ukrainian
Василій,Vasylij,"Kingly, royal",Male,Ukrainian
Гаврило,Havrylo,God is my strength,Male,Ukrainian
Радослав,Radoslav,Joyful glory,Male,Ukrainian
Устим,Ustym,"Just, righteous",Male,Ukrainian
Веніамін,Veniamin,Son of the right hand,Male,Ukrainian
Мирон,Myron,Myrrh,Male,Ukrainian
Василько,Vasylko,Royal,Male,Ukrainian
Левко,Levko,Lion-like,Male,Ukrainian
Вадимко,Vadymko,Ruler,Male,Ukrainian
Орест,Orest,Mountain dweller,Male,Ukrainian
Филип,Fylip,Lover of horses,Male,Ukrainian
Ігорко,Ihorko,Warrior of peace,Male,Ukrainian
Олена,Olena,Shining light,Female,Ukrainian
Наталія,Nataliya,Birthday of the Lord,Female,Ukrainian
Ірина,Iryna,Peace,Female,Ukrainian
Катерина,Kateryna,Pure,Female,Ukrainian
Тетяна,Tetiana,Fairy queen,Female,Ukrainian
Марія,Mariya, Beloved,Female,Ukrainian
Оксана,Oksana,Praise to God,Female,Ukrainian
Анна,Anna,Grace,Female,Ukrainian
Софія,Sofiya,Wisdom,Female,Ukrainian
Галина,Halyna,"Calm, healer",Female,Ukrainian
Валентина,Valentyna,"Strong, healthy",Female,Ukrainian
Людмила,Lyudmyla,Loved by people,Female,Ukrainian
Віра,Vira,Faith,Female,Ukrainian
Надія,Nadiya,Hope,Female,Ukrainian
Ольга,Olha,"Holy, blessed",Female,Ukrainian
Лариса,Larysa,Cheerful,Female,Ukrainian
Світлана,Svitlana,Light,Female,Ukrainian
Мирослава,Myroslava,Peace and glory,Female,Ukrainian
Євгенія,Yevheniya,"Noble, well-born",Female,Ukrainian
Аліна,Alina,Noble,Female,Ukrainian
Ярослава,Yaroslava,Fierce and glorious,Female,Ukrainian
Дарина,Daryna,Gift,Female,Ukrainian
Поліна,Polina,Small,Female,Ukrainian
Василина,Vasylina,"Royal, queenly",Female,Ukrainian
Богдана,Bohdana,Given by God,Female,Ukrainian
Марина,Maryna,Of the sea,Female,Ukrainian
Ксенія,Kseniya,"Hospitable, kind",Female,Ukrainian
Юлія,Yuliya,Youthful,Female,Ukrainian
Зоряна,Zoryana,Star,Female,Ukrainian
Орися,Orysa,Little eagle,Female,Ukrainian
Анастасія,Anastasiya,Resurrection,Female,Ukrainian
Вікторія,Viktoriya,Victory,Female,Ukrainian
Роксолана,Roksolana,From the Roxolani tribe,Female,Ukrainian
Зінаїда,Zinaida,Of Zeus,Female,Ukrainian
Ліля,Liliya,Lily,Female,Ukrainian
Христина,Khrystyna,Follower of Christ,Female,Ukrainian
Аліса,Alisa,"Noble, kind",Female,Ukrainian
Любов,Lyubov,Love,Female,Ukrainian
Наталя,Natalya,Born on Christmas,Female,Ukrainian
Уляна,Ulyana,Youthful,Female,Ukrainian
Ольга,Olha,"Holy, blessed",Female,Ukrainian
Мар’яна,Maryana,"Bitter, beloved",Female,Ukrainian
Іванна,Ivanna,God is gracious,Female,Ukrainian
Лідія,Lidiya,From Lydia,Female,Ukrainian
Клавдія,Klavdiya,Lame,Female,Ukrainian
Соломія,Solomiya,Peaceful,Female,Ukrainian
Ліна,Lina,Light,Female,Ukrainian
Ілона,Ilona,Light,Female,Ukrainian
Дарія,Daria,Wealthy,Female,Ukrainian
Мирослава,Myroslava,Glorious peace,Female,Ukrainian
Софія,Sofiya,Wisdom,Female,Ukrainian
Надія,Nadiya,Hope,Female,Ukrainian
Валерія,Valeriya,"Strong, healthy",Female,Ukrainian
Вікторія,Viktoriya,Victory,Female,Ukrainian
Анастасія,Anastasiya,Resurrection,Female,Ukrainian
Ганна,Hanna,Grace,Female,Ukrainian
Юстина,Yustyna,"Just, righteous",Female,Ukrainian
Руслана,Ruslana,Lion-like,Female,Ukrainian
Інна,Inna,Strong water,Female,Ukrainian
Лілія,Liliya,Lily,Female,Ukrainian
Оксана,Oksana,Praise to God,Female,Ukrainian
Христина,Khrystyna,Follower of Christ,Female,Ukrainian
Світлана,Svitlana,Light,Female,Ukrainian
Вероніка,Veronika,True image,Female,Ukrainian
Орися,Orysa,Little eagle,Female,Ukrainian
Антоніна,Antonina,"Priceless, flourishing",Female,Ukrainian
Лариса,Larysa,Cheerful,Female,Ukrainian
Устина,Ustyna,Just,Female,Ukrainian
Єва,Yeva,Life,Female,Ukrainian
Соломія,Solomiya,Peaceful,Female,Ukrainian
Тамара,Tamara,Palm tree,Female,Ukrainian
Одарка,Odarka,Strong,Female,Ukrainian
Влада,Vlada,"Power, rule",Female,Ukrainian
Роксолана,Roksolana,From the Roxolani tribe,Female,Ukrainian
Зоряна,Zoryana,Star,Female,Ukrainian
Ірена,Irena,Peaceful,Female,Ukrainian
Марина,Maryna,Of the sea,Female,Ukrainian
Олена,Olena,Shining light,Female,Ukrainian
Лідія,Lidiya,Woman from Lydia,Female,Ukrainian
Софія,Sofiya,Wisdom,Female,Ukrainian
Оксана,Oksana,Praise to God,Female,Ukrainian
Юлія,Yuliya,Youthful,Female,Ukrainian
Галина,Halyna,"Calm, healer",Female,Ukrainian
Аліна,Alina,Noble,Female,Ukrainian
Орися,Orysa,Little eagle,Female,Ukrainian
Наталя,Natalya,Born on Christmas,Female,Ukrainian
Дарина,Daryna,Gift,Female,Ukrainian
Поліна,Polina,Small,Female,Ukrainian
Василина,Vasylina,Queenly,Female,Ukrainian
Ганна,Hanna,Grace,Female,Ukrainian
Ольга,Olha,"Holy, blessed",Female,Ukrainian
Ярина,Yaryna,Spring-like,Female,Ukrainian
Людмила,Lyudmyla,Beloved by the people,Female,Ukrainian
Дарина,Daryna,Gift,Female,Ukrainian
Богдана,Bohdana,Given by God,Female,Ukrainian
احمد,Ahmed,Highly praised,Male,Urdu
اسد,Asad,"Lion, brave",Male,Urdu
بلال,Bilal,"Water, moist",Male,Urdu
فیضان,Faizan,"Beneficence, generosity",Male,Urdu
حمزہ,Hamza,"Lion, strong",Male,Urdu
عمران,Imran,Prosperity,Male,Urdu
جنید,Junaid,"Soldier, warrior",Male,Urdu
کامران,Kamran,Successful,Male,Urdu
خالد,Khalid,"Eternal, immortal",Male,Urdu
ماہر,Mahir,"Skilled, expert",Male,Urdu
نبيل,Nabeel,"Noble, generous",Male,Urdu
عمر,Omar,"Flourishing, long-lived",Male,Urdu
رفیع,Rafi,"Noble, exalted",Male,Urdu
سعد,Saad,"Happiness, good fortune",Male,Urdu
شہباز,Shahbaz,Royal falcon,Male,Urdu
طاہر,Tahir,"Pure, clean",Male,Urdu
عثمان,Usman,"Wise, powerful",Male,Urdu
وحید,Waheed,"Unique, singular",Male,Urdu
یاسر,Yasir,"Easy-going, wealthy",Male,Urdu
زبیر,Zubair,"Strong, powerful",Male,Urdu
حارث,Haris,"Guardian, protector",Male,Urdu
ایان,Ayaan,Gift of God,Male,Urdu
تیمور,Taimoor,"Brave, strong",Male,Urdu
زاہد,Zahid,"Ascetic, pious",Male,Urdu
فیروز,Feroz,"Victorious, successful",Male,Urdu
زین,Zain,"Beauty, grace",Male,Urdu
ارشد,Arshad,"Honest, guided rightly",Male,Urdu
فرحان,Farhan,"Joyful, happy",Male,Urdu
سلمان,Salman,"Safe, secure",Male,Urdu
طارق,Tariq,"Morning star, conqueror",Male,Urdu
مصطفیٰ,Mustafa,"Chosen, selected",Male,Urdu
عارف,Arif,"Knowledgeable, wise",Male,Urdu
رضا,Raza,"Pleasure, consent",Male,Urdu
شعیب,Shoaib,One who shows the right way,Male,Urdu
یوسف,Yousuf,God increases,Male,Urdu
ذیشان,Zeeshan,Possessor of high status,Male,Urdu
خرم,Khurram,"Cheerful, happy",Male,Urdu
ولید,Waleed,Newborn,Male,Urdu
ظفر,Zafar,"Victory, success",Male,Urdu
حسن,Hasan,"Handsome, good",Male,Urdu
ادریس,Idris,"Interpreter, prophet",Male,Urdu
قاسم,Qasim,"Divider, distributor",Male,Urdu
شہنواز,Shahnawaz,"Brave, king's protector",Male,Urdu
فاروق,Farooq,One who distinguishes right from wrong,Male,Urdu
بشیر,Bashir,Bringer of good news,Male,Urdu
ریحان,Rehan,"Scented, fragrant",Male,Urdu
دانش,Danish,"Wisdom, knowledge",Male,Urdu
مبشر,Mubashir,Bearer of good tidings,Male,Urdu
ہاشم,Hashim,Generous,Male,Urdu
سمیر,Sameer,"Jovial, companion",Male,Urdu
رضوان,Rizwan,"Satisfaction, acceptance",Male,Urdu
کاشف,Kashif,"Discoverer, revealer",Male,Urdu
فہیم,Faheem,"Intelligent, wise",Male,Urdu
صابر,Sabir,Patient,Male,Urdu
جبران,Jibran,"Reward, compensation",Male,Urdu
فہد,Fahad,"Panther, leopard",Male,Urdu
حسیب,Haseeb,"Respected, esteemed",Male,Urdu
ساجد,Sajid,One who prostrates,Male,Urdu
شاہد,Shahid,"Witness, martyr",Male,Urdu
لقمان,Luqman,"Wise, intelligent",Male,Urdu
طلحہ,Talha,Fruit-bearing tree,Male,Urdu
عائشہ,Aisha,"Alive, living",Female,Urdu
فاطمہ,Fatima,"Captivating, one who abstains",Female,Urdu
زینب,Zainab,Fragrant flower,Female,Urdu
صفیہ,Safiya,"Pure, best friend",Female,Urdu
مریم,Maryam,"Pious, mother of Jesus",Female,Urdu
خدیجہ,Khadija,"Early baby, first wife of Prophet Muhammad",Female,Urdu
لیلیٰ,Laila,"Night, dark beauty",Female,Urdu
عافیہ,Afiya,Good health,Female,Urdu
سمیرا,Samira,Evening conversationalist,Female,Urdu
رابعہ,Rabia,"Spring, garden",Female,Urdu
سحر,Sahar,"Dawn, early morning",Female,Urdu
زہرہ,Zahra,"Bright, shining",Female,Urdu
نور,Noor,Light,Female,Urdu
ثناء,Sana,"Praise, exaltation",Female,Urdu
عالیہ,Alia,"Sublime, exalted",Female,Urdu
نبیلہ,Nabila,"Noble, generous",Female,Urdu
صائمہ,Saima,Fasting woman,Female,Urdu
حمیرا,Humaira,"Reddish, fair-skinned",Female,Urdu
انعم,Anum,"Blessing, gift of God",Female,Urdu
یاسمین,Yasmeen,Jasmine flower,Female,Urdu
سلمیٰ,Salma,"Peaceful, safe",Female,Urdu
ارم,Aram,"Peace, comfort",Female,Urdu
مائرہ,Maira,"Virtuous, excellent",Female,Urdu
ندا,Nida,"Call, voice",Female,Urdu
فرح,Farah,"Joy, happiness",Female,Urdu
سکینہ,Sakina,"Tranquility, calmness",Female,Urdu
شیریں,Shireen,"Sweet, pleasant",Female,Urdu
بشریٰ,Bushra,Good news,Female,Urdu
رقیہ,Ruqayya,"Ascending, rising",Female,Urdu
حنا,Hina,"Mehendi, blessed",Female,Urdu
فریحہ,Fariha,"Joyful, happy",Female,Urdu
ماہا,Maha,"Moon, beautiful",Female,Urdu
کاملہ,Kamila,"Perfect, complete",Female,Urdu
ماہ رخ,Mahrokh,"Moon-faced, beautiful",Female,Urdu
علینہ,Aleena,"Soft, delicate",Female,Urdu
شمیم,Shameem,Sweet-smelling breeze,Female,Urdu
ثروت,Sarwat,"Wealth, fortune",Female,Urdu
فوزیہ,Fauzia,"Successful, victorious",Female,Urdu
ریحانہ,Rehana,Sweet basil,Female,Urdu
مہوش,Mehwish,Moon-like,Female,Urdu
شفا,Shifa,"Healing, cure",Female,Urdu
زارا,Zara,"Princess, beautiful",Female,Urdu
ناہید,Naheed,"Honorable, Venus (planet)",Female,Urdu
عالیہ,Aaliya,"High, exalted",Female,Urdu
نیلم,Neelum,"Sapphire, blue gemstone",Female,Urdu
حرا,Hira,"Mountain, name of the cave",Female,Urdu
انیقہ,Anika,"Graceful, adorned",Female,Urdu
ارمغان,Armaghan,"Gift, present",Female,Urdu
افشاں,Afshan,"Glitter, sparkle",Female,Urdu
عین,Aina,"Mirror, reflection",Female,Urdu
درخشاں,Durakshan,"Shining, bright",Female,Urdu
لبنیٰ,Lubna,Tree of heaven,Female,Urdu
مہین,Maheen,Like the moon,Female,Urdu
نورین,Noreen,"Radiant, bright",Female,Urdu
نزہت,Nazhat,"Elegance, refinement",Female,Urdu
سعیدہ,Saeeda,"Happy, fortunate",Female,Urdu
عذرا,Azra,"Maiden, virgin",Female,Urdu
بینش,Beenish,"Vision, intelligence",Female,Urdu
زبیدہ,Zubaida,"Cream, leader",Female,Urdu
فائزہ,Faiza,"Victorious, successful",Female,Urdu
صبا,Saba,"Breeze, soft wind",Female,Urdu
جمیلہ,Jameela,"Beautiful, elegant",Female,Urdu
ذکیہ,Zakiya,"Intelligent, pure",Female,Urdu
مہرین,Mehreen,"Good-natured, kind",Female,Urdu
عظمیٰ,Uzma,"Greatest, supreme",Female,Urdu
نورین,Noreen,"Light, radiant",Female,Urdu
روبینہ,Rubina,"Bright, blessed",Female,Urdu
طیبہ,Tayyiba,"Pure, good",Female,Urdu
شگفتہ,Shagufta,"Blooming, cheerful",Female,Urdu
مہتاب,Mahtab,"Moonlight, beautiful",Female,Urdu
Алишер,Alisher,"Noble, lion-hearted",Male,Uzbek
Бекзод,Bekzod,Born to be a leader,Male,Uzbek
Фаррух,Farrukh,"Happy, fortunate",Male,Uzbek
Камол,Kamol,"Perfection, excellence",Male,Uzbek
Жалол,Jalol,"Majesty, grandeur",Male,Uzbek
Шохрух,Shokhrukh,"Kingly, majestic",Male,Uzbek
Бахтиёр,Bahtiyor,"Happy, fortunate",Male,Uzbek
Даврон,Davron,"Era, prosperous time",Male,Uzbek
Мирзо,Mirzo,"Prince, nobleman",Male,Uzbek
Умар,Umar,"Life, long-lived",Male,Uzbek
Ҳасан,Hasan,"Good, handsome",Male,Uzbek
Акрам,Akram,"Generous, noble",Male,Uzbek
Рустам,Rustam,"Strong, brave",Male,Uzbek
Азиз,Aziz,"Dear, respected",Male,Uzbek
Камрон,Kamron,"Prosperous, successful",Male,Uzbek
Сардор,Sardar,"Leader, commander",Male,Uzbek
Исмоил,Ismoil,God will hear,Male,Uzbek
Абдулазиз,Abdulaziz,Servant of the mighty,Male,Uzbek
Шариф,Sharif,"Noble, honored",Male,Uzbek
Ойбек,Oybek,Moon lord,Male,Uzbek
Мухаммадали,Muhammadali,"Praised, exalted one",Male,Uzbek
Хусрав,Khusrav,"King, ruler",Male,Uzbek
Баходир,Bahodir,"Brave, warrior",Male,Uzbek
Исмоилжон,Ismoiljon,Dear Ismail,Male,Uzbek
Абдулло,Abdullo,Servant of Allah,Male,Uzbek
Зокир,Zokir,"Grateful, remembering Allah",Male,Uzbek
Элёр,Elyor,"Brave, valiant",Male,Uzbek
Хайрулло,Khayrullo,Goodness from Allah,Male,Uzbek
Нуриддин,Nuriddin,Light of the faith,Male,Uzbek
Тоҳир,Tohir,"Pure, clean",Male,Uzbek
Амир,Amir,"Commander, prince",Male,Uzbek
Шукур,Shukur,Grateful,Male,Uzbek
Мустафо,Mustafa,The chosen one,Male,Uzbek
Дониёр,Doniyor,"Judge, wise one",Male,Uzbek
Зоҳид,Zohid,"Ascetic, devout",Male,Uzbek
Исмоилбек,Ismoilbek,Prince Ismail,Male,Uzbek
Ғайрат,Gayrat,"Energy, strength",Male,Uzbek
Раҳматулло,Rahmatullo,Mercy of Allah,Male,Uzbek
Азамат,Azamat,"Greatness, magnificence",Male,Uzbek
Жавлон,Javlon,"Swiftness, agility",Male,Uzbek
Орзу,Orzu,"Wish, desire",Male,Uzbek
Маҳмуд,Mahmud,"Praised, commendable",Male,Uzbek
Яҳё,Yahyo,"Alive, living",Male,Uzbek
Ёқуб,Yoqub,"Jacob, prophet's name",Male,Uzbek
Саид,Said,"Happy, fortunate",Male,Uzbek
Жасур,Jasur,"Brave, courageous",Male,Uzbek
Мансур,Mansur,"Victorious, triumphant",Male,Uzbek
Абдужаббор,Abdujabbur,Servant of the powerful,Male,Uzbek
Абдулазим,Abdulazim,Servant of the mighty,Male,Uzbek
Муҳсин,Muhsin,"Benefactor, charitable",Male,Uzbek
Жаҳонгир,Jahongir,World conqueror,Male,Uzbek
Ҳуршид,Hurshid,Sun,Male,Uzbek
Зафар,Zafar,Victory,Male,Uzbek
Файзулло,Fayzullo,Blessings of Allah,Male,Uzbek
Очил,Ochil,"Open, honest",Male,Uzbek
Мақсуд,Maqsud,"Goal, purpose",Male,Uzbek
Шуҳрат,Shukhrat,"Fame, glory",Male,Uzbek
Карим,Karim,"Generous, noble",Male,Uzbek
Ҳусниддин,Husniddin,Beauty of faith,Male,Uzbek
Юлдузбек,Yulduzbek,Star prince,Male,Uzbek
Фозил,Fozil,"Learned, virtuous",Male,Uzbek
Аъзам,Azam,"Great, mighty",Male,Uzbek
Анвар,Anvar,"Radiant, luminous",Male,Uzbek
Султон,Sultan,"King, ruler",Male,Uzbek
Шерзод,Sherzod,Lion-born,Male,Uzbek
Раҳмат,Rahmat,"Mercy, compassion",Male,Uzbek
Олим,Olim,"Learned, scholar",Male,Uzbek
Ғани,Gani,"Rich, wealthy",Male,Uzbek
Раҳматжон,Rahmatjon,Dear mercy,Male,Uzbek
Хуршидбек,Khurshidbek,Sun prince,Male,Uzbek
Нормат,Normat,Light of honor,Male,Uzbek
Абдуҳақ,Abduhaq,Servant of the truth,Male,Uzbek
Айлана,Ailana,Moonlight,Female,Uzbek
Гулноза,Gulnosa,Beautiful flower,Female,Uzbek
Нозима,Nozima,"Delicate, tender",Female,Uzbek
Шахзода,Shakhzoda,"Princess, daughter of a king",Female,Uzbek
Дилноза,Dilnosa,Heart’s flower,Female,Uzbek
Гульноза,Gulnosa,Flower of the light,Female,Uzbek
Амина,Amina,"Trustworthy, faithful",Female,Uzbek
Зуҳра,Zuhra,"Venus, radiant",Female,Uzbek
